SYMBOL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
IXF,05-Jan-2015,3108.496,3108.666,3057.554,3060.308,0
IXHC,05-Jan-2015,704.28,714.71,701.86,706.47,0
IXI,05-Jan-2015,565.69,565.69,551.67,552.8,0
IXM,05-Jan-2015,246.97,246.97,241.43,241.96,0
IXR,05-Jan-2015,485.41,486.15,481.45,482.11,0
IXT,05-Jan-2015,412.6,412.68,406.77,407.55,0
IXTC,05-Jan-2015,267.227,268.572,264.415,265.104,0
IXU,05-Jan-2015,480.69,481.19,472.62,474.52,0
IXV,05-Jan-2015,689,691.84,684.91,685.84,0
IXY,05-Jan-2015,719.29,719.29,705.04,706.5,0
JBV,05-Jan-2015,92.07,92.07,89.97,90.25,0
JKC,05-Jan-2015,141.76,142.25,140.55,140.73,0
JKSE,05-Jan-2015,5229.684,5233.66,5206.285,5219.995,0
JPN,05-Jan-2015,181.31,181.31,181.31,181.31,0
JPV,05-Jan-2015,182.88,182.88,182.88,182.88,0
JX,05-Jan-2015,700.46,705.01,690.58,693.99,52144800
KBK,05-Jan-2015,106.65,106.65,105.68,105.92,0
KDY,05-Jan-2015,439.28,439.28,439.28,439.28,0
KFX,05-Jan-2015,754.638,756.712,746.058,748.856,0
KIX,05-Jan-2015,204.84,204.84,200.62,201.16,0
KLX,05-Jan-2015,35.05,35.05,33.45,33.64,0
KRX,05-Jan-2015,78,78,76.24,76.27,0
KS11,05-Jan-2015,1921.96,1921.96,1903.37,1915.75,313442
KSX,05-Jan-2015,293.87,293.87,287.47,288.47,0
LOWA,05-Jan-2015,6,6,6,6,0
LOWD,05-Jan-2015,4,4,4,4,0
LOWN,05-Jan-2015,61,61,61,61,0
LOWQ,05-Jan-2015,28,28,28,28,0
LOWS,05-Jan-2015,262,262,262,262,0
LOWV,05-Jan-2015,3,3,3,3,0
M1HA,05-Jan-2015,37,37,37,37,0
M1HD,05-Jan-2015,14,14,14,14,0
M1HE,05-Jan-2015,82,82,82,82,0
M1HH,05-Jan-2015,202,202,202,202,0
M1HL,05-Jan-2015,168,168,168,168,0
M1HN,05-Jan-2015,113,113,113,113,0
M1HQ,05-Jan-2015,220,220,220,220,0
M1HU,05-Jan-2015,117,117,117,117,0
M1HV,05-Jan-2015,253,253,253,253,0
M1HX,05-Jan-2015,370,370,370,370,0
M1LA,05-Jan-2015,22,22,22,22,0
M1LD,05-Jan-2015,11,11,11,11,0
M1LE,05-Jan-2015,245,245,245,245,0
M1LH,05-Jan-2015,270,270,270,270,0
M1LL,05-Jan-2015,136,136,136,136,0
M1LN,05-Jan-2015,187,187,187,187,0
M1LP,05-Jan-2015,2,2,2,2,0
M1LQ,05-Jan-2015,197,197,197,197,0
M1LU,05-Jan-2015,128,128,128,128,0
M1LV,05-Jan-2015,278,278,278,278,0
M1LX,05-Jan-2015,406,406,406,406,0
M3HA,05-Jan-2015,18,18,18,18,0
M3HD,05-Jan-2015,4,4,4,4,0
M3HE,05-Jan-2015,35,35,35,35,0
M3HH,05-Jan-2015,133,133,133,133,0
M3HL,05-Jan-2015,72,72,72,72,0
M3HN,05-Jan-2015,65,65,65,65,0
M3HQ,05-Jan-2015,122,122,122,122,0
M3HU,05-Jan-2015,62,62,62,62,0
M3HV,05-Jan-2015,143,143,143,143,0
M3HX,05-Jan-2015,205,205,205,205,0
M3LA,05-Jan-2015,15,15,15,15,0
M3LD,05-Jan-2015,5,5,5,5,0
M3LE,05-Jan-2015,134,134,134,134,0
M3LH,05-Jan-2015,85,85,85,85,0
M3LL,05-Jan-2015,80,80,80,80,0
M3LN,05-Jan-2015,85,85,85,85,0
M3LP,05-Jan-2015,1,1,1,1,0
M3LQ,05-Jan-2015,65,65,65,65,0
M3LU,05-Jan-2015,53,53,53,53,0
M3LV,05-Jan-2015,112,112,112,112,0
M3LX,05-Jan-2015,165,165,165,165,0
M6HA,05-Jan-2015,6,6,6,6,0
M6HD,05-Jan-2015,4,4,4,4,0
M6HE,05-Jan-2015,30,30,30,30,0
M6HH,05-Jan-2015,95,95,95,95,0
M6HL,05-Jan-2015,26,26,26,26,0
M6HN,05-Jan-2015,46,46,46,46,0
M6HQ,05-Jan-2015,69,69,69,69,0
M6HU,05-Jan-2015,29,29,29,29,0
M6HV,05-Jan-2015,92,92,92,92,0
M6HX,05-Jan-2015,121,121,121,121,0
M6LA,05-Jan-2015,14,14,14,14,0
M6LD,05-Jan-2015,3,3,3,3,0
M6LE,05-Jan-2015,125,125,125,125,0
M6LH,05-Jan-2015,71,71,71,71,0
M6LL,05-Jan-2015,76,76,76,76,0
M6LN,05-Jan-2015,81,81,81,81,0
M6LP,05-Jan-2015,1,1,1,1,0
M6LQ,05-Jan-2015,52,52,52,52,0
M6LU,05-Jan-2015,45,45,45,45,0
M6LV,05-Jan-2015,102,102,102,102,0
M6LX,05-Jan-2015,147,147,147,147,0
MAHA,05-Jan-2015,3,3,3,3,0
MAHD,05-Jan-2015,4,4,4,4,0
MAHE,05-Jan-2015,28,28,28,28,0
MAHH,05-Jan-2015,71,71,71,71,0
MAHL,05-Jan-2015,9,9,9,9,0
MAHN,05-Jan-2015,40,40,40,40,0
MAHQ,05-Jan-2015,37,37,37,37,0
MAHU,05-Jan-2015,18,18,18,18,0
MAHV,05-Jan-2015,62,62,62,62,0
MAHX,05-Jan-2015,80,80,80,80,0
MALA,05-Jan-2015,12,12,12,12,0
MALE,05-Jan-2015,109,109,109,109,0
MALH,05-Jan-2015,51,51,51,51,0
MALL,05-Jan-2015,63,63,63,63,0
MALN,05-Jan-2015,64,64,64,64,0
MALQ,05-Jan-2015,38,38,38,38,0
MALU,05-Jan-2015,32,32,32,32,0
MALV,05-Jan-2015,82,82,82,82,0
MALX,05-Jan-2015,114,114,114,114,0
MBO,05-Jan-2015,2328.26,2345.38,2322.99,2326.51,0
MDO,05-Jan-2015,1455.48,1455.48,1455.48,1455.48,0
MERV,05-Jan-2015,8557.54,8557.54,8097.4,8123.7,0
MEV,05-Jan-2015,246.99,246.99,246.99,246.99,0
MFX,05-Jan-2015,34.46,34.46,33.95,34.1,0
MGD,05-Jan-2015,646.43,646.43,639.82,641.02,0
MIA,05-Jan-2015,1455.48,1455.48,1455.48,1455.48,0
MID,05-Jan-2015,1446.03,1446.03,1425.49,1428.48,0
MIH,05-Jan-2015,1455.48,1455.48,1455.48,1455.48,0
MIV,05-Jan-2015,1459.65,1459.65,1459.65,1459.65,0
MLO,05-Jan-2015,652.71,652.8,643.4,645.24,0
MMFI,05-Jan-2015,55.14,55.14,46.28,47.87,0
MMOF,05-Jan-2015,55.27,55.27,52.05,52.63,0
MMOH,05-Jan-2015,58.05,58.05,53.76,54.67,0
MMTH,05-Jan-2015,55.27,55.27,52.18,52.58,0
MMTW,05-Jan-2015,54.55,54.55,39.65,42.3,0
MNG,05-Jan-2015,73.17,73.17,69.82,69.91,0
MOY,05-Jan-2015,59.43,59.43,59.43,59.43,0
MSH,05-Jan-2015,1010.06,1010.06,993.98,996.27,0
MTFI,05-Jan-2015,37.5,37.5,17.64,33.33,0
MTOF,05-Jan-2015,25,26.66,18.18,25,0
MTOH,05-Jan-2015,25,37.5,22.72,37.5,0
MTTH,05-Jan-2015,37.5,37.5,30.76,33.33,0
MTTW,05-Jan-2015,62.5,62.5,45.45,62.5,0
MUV,05-Jan-2015,508.08,508.08,499.2,500.37,0
MVH,05-Jan-2015,1016.62,1016.62,1016.62,1016.62,0
MXX,05-Jan-2015,42134.66,42147.961,40824.93,41099.371,219712560
MXY,05-Jan-2015,241.14,241.15,235.06,236.24,0
MYHA,05-Jan-2015,152,152,152,152,0
MYHD,05-Jan-2015,64,64,64,64,0
MYHE,05-Jan-2015,374,374,374,374,0
MYHH,05-Jan-2015,744,744,744,744,0
MYHL,05-Jan-2015,736,736,736,736,0
MYHN,05-Jan-2015,487,487,487,487,0
MYHP,05-Jan-2015,11,11,11,11,0
MYHQ,05-Jan-2015,841,841,841,841,0
MYHU,05-Jan-2015,604,604,604,604,0
MYHV,05-Jan-2015,876,876,876,876,0
MYHX,05-Jan-2015,1480,1480,1480,1480,0
MYLA,05-Jan-2015,149,149,149,149,0
MYLD,05-Jan-2015,61,61,61,61,0
MYLE,05-Jan-2015,1058,1058,1058,1058,0
MYLH,05-Jan-2015,2451,2451,2451,2451,0
MYLL,05-Jan-2015,882,882,882,882,0
MYLN,05-Jan-2015,1605,1605,1605,1605,0
MYLP,05-Jan-2015,77,77,77,77,0
MYLQ,05-Jan-2015,1579,1579,1579,1579,0
MYLU,05-Jan-2015,973,973,973,973,0
MYLV,05-Jan-2015,2360,2360,2360,2360,0
MYLX,05-Jan-2015,3333,3333,3333,3333,0
NAST,05-Jan-2015,3934.59,3935.3,3854.53,3866.6,0
NBI,05-Jan-2015,3188.02,3236.32,3178.73,3199.56,0
NBZ,05-Jan-2015,3270.48,3270.48,3270.48,3270.48,0
NDFI,05-Jan-2015,61.61,61.61,49.49,52.52,0
NDOF,05-Jan-2015,75.75,75.75,68.68,69.69,0
NDOH,05-Jan-2015,75.75,75.75,71.71,71.71,0
NDTH,05-Jan-2015,80.8,80.8,77.77,77.77,0
NDTW,05-Jan-2015,35.35,35.35,16.16,16.16,0
NDX,05-Jan-2015,4206.554,4210.962,4151.849,4160.964,0
NDXT,05-Jan-2015,2354.9,2359.2,2321.57,2327.11,0
NDXX,05-Jan-2015,2328.49,2329.54,2294.14,2298.6,0
NDY,05-Jan-2015,4206.55,4210.96,4151.85,4160.96,0
NEX,05-Jan-2015,178.58,178.58,176.09,176.27,0
NFA,05-Jan-2015,49.02,49.03,47.94,48.12,0
NGV,05-Jan-2015,737.97,737.97,737.97,737.97,0
NI225,05-Jan-2015,17325.68,17540.92,17219.22,17408.71,0
NNY,05-Jan-2015,8489.647,8489.647,8353.536,8366.378,0
NNYE,05-Jan-2015,12359.649,12359.649,11953.611,12002.688,0
NNYI,05-Jan-2015,5235.09,5235.09,5142.691,5158.1,0
NNYK,05-Jan-2015,6665.786,6665.786,6553.032,6568.72,0
NNYL,05-Jan-2015,7201.003,7201.003,7083.861,7095.992,0
NNYP,05-Jan-2015,11960.47,11969.558,11872.817,11888.938,0
NNYY,05-Jan-2015,7452.228,7452.228,7347.212,7356.24,0
NQGM,05-Jan-2015,1717.71,1737.09,1711.61,1716.9,0
NQGS,05-Jan-2015,2194.72,2195.84,2166.76,2171.96,0
NSEI,05-Jan-2015,8407.95,8445.6,8363.9,8378.4,0
NSHD,05-Jan-2015,23,2514,23,2448,0
NSHF,05-Jan-2015,-20,-20,-1856,-1718,0
NSHR,05-Jan-2015,0.13,0.36,0.13,0.29,0
NSHU,05-Jan-2015,3,811,3,730,0
NVLD,05-Jan-2015,0.83,2532.69,0.83,2532.69,0
NVLF,05-Jan-2015,-0.83,-0.83,-2124.57,-2124.57,0
NVLR,05-Jan-2015,0.11,0.23,0.09,0.16,0
NVLU,05-Jan-2015,0.62,436.77,0.62,408.12,0
NVOT,05-Jan-2015,39394.262,3804381.5,39394.262,3804381.5,0
NWV,05-Jan-2015,357.24,357.24,357.24,357.24,0
NWX,05-Jan-2015,354.81,356.01,349.83,351.96,0
NXTQ,05-Jan-2015,305.62,305.92,302.03,303.17,0
NYA,05-Jan-2015,10764.368,10764.368,10588.045,10607.68,0
NYI,05-Jan-2015,5235.09,5235.09,5142.691,5158.1,0
NYL,05-Jan-2015,7201.003,7201.003,7083.861,7095.992,0
NZ50,05-Jan-2015,5602.601,5602.601,5557.428,5571.599,0
OEX,05-Jan-2015,905.57,905.57,889.82,891.04,316170500
OFIN,05-Jan-2015,5640.084,5641.546,5568.724,5585.754,0
OILBR,05-Jan-2015,56.42,56.42,56.42,56.42,425
OILSW,05-Jan-2015,52.61,52.61,50.03,50.03,446248
OIV,05-Jan-2015,58.72,60.58,57.45,58.08,0
OMX,05-Jan-2015,1460.885,1467.694,1453.532,1454.811,0
ONE,05-Jan-2015,905.57,905.57,889.82,891.04,0
OOI,05-Jan-2015,1522.63,1522.65,1502.82,1503.98,0
OSX,05-Jan-2015,210.34,210.34,201.36,202.52,0
OVX,05-Jan-2015,54.25,59.25,54.25,57.67,0
PHN,05-Jan-2015,28.03,28.14,27.88,27.93,0
PLD,05-Jan-2015,800.25,805.1,792.05,793.2,2268
PLT,05-Jan-2015,1203.8,1219,1197.8,1210.9,7179
POQ,05-Jan-2015,90.4,90.66,90.31,90.35,0
QSHD,05-Jan-2015,6,2007,6,1957,0
QSHF,05-Jan-2015,-2,-2,-1279,-1159,0
QSHR,05-Jan-2015,0.66,0.73,0.3,0.4,0
QSHU,05-Jan-2015,4,1109,4,798,0
QVLD,05-Jan-2015,4.39,1290.32,4.39,1290.32,0
QVLF,05-Jan-2015,1.41,1.41,-967.69,-967.69,0
QVLR,05-Jan-2015,343.13,343.13,0.23,0.25,0
QVLU,05-Jan-2015,1.42,348.9,1.42,322.63,0
R1FI,05-Jan-2015,58.11,58.11,44.25,46.83,0
R1OF,05-Jan-2015,65.04,65.04,59.2,60,0
R1OH,05-Jan-2015,64.25,64.25,60.59,60.89,0
R1TH,05-Jan-2015,66.63,66.63,63.06,63.36,0
R1TW,05-Jan-2015,44.95,44.95,27.52,30.29,0
R2FI,05-Jan-2015,60.55,62.57,51.81,53.77,0
R2OF,05-Jan-2015,64.81,66,60.81,62.05,0
R2OH,05-Jan-2015,60.6,62.05,57.53,58.3,0
R2TH,05-Jan-2015,59.19,60.7,56.86,57.2,0
R2TW,05-Jan-2015,56.49,60.23,40.64,44.76,0
R3FI,05-Jan-2015,59.71,60.02,49.21,51.38,0
R3OF,05-Jan-2015,64.89,65.2,60.25,61.34,0
R3OH,05-Jan-2015,61.86,62.47,58.62,59.19,0
R3TH,05-Jan-2015,61.75,62.5,59.03,59.33,0
R3TW,05-Jan-2015,52.52,53.34,36.12,39.78,0
RAG,05-Jan-2015,782.25,782.25,769.95,771.47,0
RAV,05-Jan-2015,1349.35,1349.35,1326.39,1328.61,0
RDG,05-Jan-2015,744.93,744.93,732.02,733.9,0
RJY,05-Jan-2015,73.8,73.8,73.8,73.8,0
RLG,05-Jan-2015,957.39,957.39,942.02,943.78,0
RLX,05-Jan-2015,1023.02,1023.64,1003.89,1006.44,0
RMC,05-Jan-2015,1657.76,1657.76,1630.9,1634.56,0
RMV,05-Jan-2015,1693.54,1693.54,1667.93,1671.29,0
RMZ,05-Jan-2015,1134.21,1142.86,1127.72,1140.4,0
RPE,05-Jan-2015,210.92,210.92,201.76,202.34,0
RSC,05-Jan-2015,1217.93,1217.93,1200.26,1203.75,0
RSG,05-Jan-2015,1361.49,1361.49,1340.29,1345.2,0
RSV,05-Jan-2015,1054.18,1054.18,1040.11,1042.28,0
RTCM,05-Jan-2015,188.45,190.44,188.33,190.44,5149500
RTF,05-Jan-2015,1400.91,1400.91,1380.32,1381.92,0
RTG,05-Jan-2015,515.42,515.42,507.69,509.5,0
RTI,05-Jan-2015,472.23,472.23,465.49,466.83,0
RTM,05-Jan-2015,475.81,478.91,472.17,473.39,0
RTRE,05-Jan-2015,159.3,161.13,159.29,161.12,4673400
RTV,05-Jan-2015,424.82,424.82,419.05,419.99,0
RUA,05-Jan-2015,1219.31,1219.31,1199.44,1201.56,0
RUF,05-Jan-2015,15.16,15.16,14.95,15.03,0
RUI,05-Jan-2015,1140.488,1140.488,1121.482,1123.373,0
RUJ,05-Jan-2015,1509.03,1509.03,1489.76,1493.97,0
RUO,05-Jan-2015,714.18,716.71,705.44,708.11,0
RUT,05-Jan-2015,1192.362,1194.216,1177.457,1181.346,0
RVX,05-Jan-2015,23.61,25.1,23.61,24.11,0
RWG,05-Jan-2015,400.41,400.41,394.22,394.83,0
RWI,05-Jan-2015,479.74,479.74,471.62,472.32,0
RWV,05-Jan-2015,575.97,575.97,565.28,566.19,0
S1FI,05-Jan-2015,57,57,43,46,0
S1OF,05-Jan-2015,70,70,63,63,0
S1OH,05-Jan-2015,70,70,65,67,0
S1TH,05-Jan-2015,74,74,72,72,0
S1TR,05-Jan-2015,219.64,219.64,212.6,212.99,0
S1TW,05-Jan-2015,38,38,11,12,0
S2TR,05-Jan-2015,418.7,418.7,405.13,406.3,0
S3TR,05-Jan-2015,767.85,767.85,748.32,750.16,0
S4FI,05-Jan-2015,57.8,59.59,47.57,50.51,0
S4OF,05-Jan-2015,65.47,65.98,60.61,61.79,0
S4OH,05-Jan-2015,64.19,64.19,61.12,61.28,0
S4TH,05-Jan-2015,64.19,65.21,60.61,61.53,0
S4TR,05-Jan-2015,313.61,313.61,308.05,308.61,0
S4TW,05-Jan-2015,46.29,46.29,29.41,34.1,0
S5FI,05-Jan-2015,62.44,62.44,44.77,47.38,0
S5OF,05-Jan-2015,71.68,71.68,63.85,65.06,0
S5OH,05-Jan-2015,71.28,71.28,65.66,66.26,0
S5TH,05-Jan-2015,72.48,72.48,68.87,68.87,0
S5TR,05-Jan-2015,440.41,440.41,431.26,432.8,0
S5TW,05-Jan-2015,41.96,41.96,23.29,25.5,0
S6CD,05-Jan-2015,461.48,462.93,455.92,458.27,0
S6CS,05-Jan-2015,1326.5,1326.5,1312.22,1317.63,0
S6EP,05-Jan-2015,1075.97,1075.97,1010.74,1018.45,0
S6FI,05-Jan-2015,62.73,64.61,51.28,53.85,0
S6FP,05-Jan-2015,752.18,752.18,742.1,743.27,0
S6HC,05-Jan-2015,1412.04,1423.94,1402.42,1408.04,0
S6IP,05-Jan-2015,750.82,750.82,730.81,733.81,0
S6MP,05-Jan-2015,432.26,432.26,419.86,421.21,0
S6OF,05-Jan-2015,70.08,71.28,63.93,66.38,0
S6OH,05-Jan-2015,67,68.71,62.05,63.8,0
S6TH,05-Jan-2015,65.12,66.49,62.22,62.77,0
S6TP,05-Jan-2015,432.33,432.33,423.64,425,0
S6TR,05-Jan-2015,942.99,942.99,925.6,926.98,0
S6TW,05-Jan-2015,54.01,58.11,34.52,40.82,0
S6UP,05-Jan-2015,485.35,485.35,473.53,474.86,0
S7TR,05-Jan-2015,733.94,733.94,716.51,717.95,0
S8TR,05-Jan-2015,933.53,933.53,892.52,896.27,0
S9TR,05-Jan-2015,505.98,505.98,500.63,501.45,0
SAAA,05-Jan-2015,1404.41,1411.98,1392.5,1409.82,0
SAAB,05-Jan-2015,2099.22,2100.72,2086.22,2090.97,0
SAAC,05-Jan-2015,1957.48,1968.93,1951.53,1967.07,0
SAAE,05-Jan-2015,40.16,40.54,39.05,39.1,0
SAAI,05-Jan-2015,949.3,950.59,934.48,935.27,0
SAAM,05-Jan-2015,516.9,516.9,500.5,503.2,0
SAAW,05-Jan-2015,256.58,257.46,249.22,249.31,0
SACC,05-Jan-2015,3365.8,3418.68,3365.8,3404.14,0
SACN,05-Jan-2015,161.54,163.08,161.15,161.68,0
SACP,05-Jan-2015,96.09,96.39,93.09,93.09,0
SACT,05-Jan-2015,117.03,117.4,113.37,113.39,0
SAEI,05-Jan-2015,1290.62,1295.68,1268.14,1269.31,0
SAER,05-Jan-2015,99.49,102.2,99.49,101.81,0
SAEU,05-Jan-2015,1289.3,1295.81,1269.15,1269.89,0
SAIE,05-Jan-2015,250.47,250.47,242.27,242.4,0
SAIU,05-Jan-2015,229.01,229.9,222.14,222.47,0
SAJR,05-Jan-2015,126.85,126.85,125.84,126.56,0
SAJT,05-Jan-2015,107.08,107.37,106.5,107.13,0
SANA,05-Jan-2015,4171.59,4171.59,4074.08,4082.09,0
SANC,05-Jan-2015,3579.82,3579.82,3488.83,3505.24,0
SAPE,05-Jan-2015,3512.32,3527.52,3487.46,3506.09,0
SAPT,05-Jan-2015,92.58,93.1,91.92,92.6,0
SAPU,05-Jan-2015,2859.78,2868.31,2831.76,2854.04,0
SAQA,05-Jan-2015,3129.97,3142.28,3071.66,3072.73,0
SAQE,05-Jan-2015,2326.8,2326.8,2277.31,2278.87,0
SASE,05-Jan-2015,19.1,19.5,18.86,18.9,0
SAUE,05-Jan-2015,147.5,151.53,147.5,150.95,0
SAWP,05-Jan-2015,63.97,64,61.72,61.88,0
SAWT,05-Jan-2015,66.51,66.54,64.17,64.34,0
SBAI,05-Jan-2015,92.49,92.49,89.09,89.63,0
SBER,05-Jan-2015,70.65,72.03,70.65,71.87,0
SBES,05-Jan-2015,1104.37,1104.37,1086.54,1087.15,0
SBIX,05-Jan-2015,236.11,236.11,228.97,229.63,0
SBNP,05-Jan-2015,1707.9,1707.9,1678.09,1680.89,0
SBRX,05-Jan-2015,137.38,138.89,136.52,136.77,0
SBSE,05-Jan-2015,1545.96,1560.6,1537.28,1540.55,0
SBSU,05-Jan-2015,1389.74,1398.37,1379.01,1381.48,0
SBTR,05-Jan-2015,73.94,75.3,73.94,75.14,0
SBUP,05-Jan-2015,4005.01,4005.01,3952.01,3961.45,0
SCBR,05-Jan-2015,30.3,31.14,29.84,30.42,0
SCEI,05-Jan-2015,896.26,896.26,877.24,878.35,0
SCGD,05-Jan-2015,479.81,482.75,469.08,469.43,0
SCGO,05-Jan-2015,181.73,181.73,179.2,179.43,0
SCGT,05-Jan-2015,2074.98,2077.93,2037.88,2042.86,0
SCII,05-Jan-2015,70.96,71.61,70.36,71.19,0
SCIR,05-Jan-2015,237.88,237.88,231.68,233.54,0
SCIS,05-Jan-2015,207.7,207.7,202.28,203.9,0
SCIT,05-Jan-2015,406,406,395.4,398.57,0
SCPC,05-Jan-2015,2331.09,2331.09,2286.65,2308.32,0
SCPX,05-Jan-2015,547.96,550.78,535.71,536.11,0
SCRC,05-Jan-2015,3199.8,3233.54,3171,3191.03,0
SCRE,05-Jan-2015,4163.38,4229.91,4153.45,4188.86,0
SCSC,05-Jan-2015,2981.56,3099.06,2981.56,3077.51,0
SCSE,05-Jan-2015,2701.53,2816.8,2701.53,2790.49,0
SCSR,05-Jan-2015,654.1,654.21,641.8,642.63,0
SCUT,05-Jan-2015,1845.78,1938.55,1842.26,1927.46,0
SCWI,05-Jan-2015,150.87,152.72,150.19,150.68,0
SCWP,05-Jan-2015,290.31,290.84,289.75,290.47,0
SCYE,05-Jan-2015,111.81,111.81,111.78,111.8,0
SCYI,05-Jan-2015,127.48,127.48,127.44,127.47,0
SDCG,05-Jan-2015,688.41,688.41,676.11,677.56,0
SDCV,05-Jan-2015,695.99,695.99,679.51,681.29,0
SDDE,05-Jan-2015,487.09,487.09,476.61,477.63,0
SDDM,05-Jan-2015,102.18,102.88,100.98,101.13,0
SDDV,05-Jan-2015,143.27,143.33,140.66,140.83,0
SDEM,05-Jan-2015,90.48,90.51,89.14,89.21,0
SDEW,05-Jan-2015,1181.43,1181.43,1157.18,1160.12,0
SDGO,05-Jan-2015,583.73,583.73,572.74,573.84,0
SDIP,05-Jan-2015,136.22,138.08,136.16,137.93,0
SDIS,05-Jan-2015,177.01,179.5,176.88,179.31,0
SDIT,05-Jan-2015,159.72,161.91,159.66,161.73,0
SDLC,05-Jan-2015,611.3,611.3,597.83,599.11,0
SDMC,05-Jan-2015,826.91,826.91,810.16,811.94,0
SDPI,05-Jan-2015,1351.77,1354.33,1328.87,1330.27,0
SDSC,05-Jan-2015,834.84,834.84,817.55,820.56,0
SDTI,05-Jan-2015,1482.99,1485.8,1457.87,1459.4,0
SDTR,05-Jan-2015,985.75,987.72,976.55,977.9,0
SDTS,05-Jan-2015,1130.49,1138.72,1130.48,1134.82,0
SDTT,05-Jan-2015,1312.84,1322.55,1312.84,1318.02,0
SDVO,05-Jan-2015,570.21,570.21,556,557.39,0
SDWI,05-Jan-2015,112.97,112.97,110.16,110.35,0
SEAN,05-Jan-2015,717.68,717.68,705.57,705.57,0
SEBI,05-Jan-2015,2327.6,2336.66,2311.25,2313.08,0
SECA,05-Jan-2015,240.79,240.79,234.7,235.48,0
SECB,05-Jan-2015,284.11,284.11,276.85,277.72,0
SECC,05-Jan-2015,483.16,483.37,472.43,473.93,0
SEIB,05-Jan-2015,2651.67,2660.13,2630.27,2633.87,0
SEIE,05-Jan-2015,172.23,173.37,169.63,169.71,0
SEII,05-Jan-2015,669.68,669.68,655.47,656.3,0
SEIT,05-Jan-2015,145.84,146.22,144.96,145.72,0
SEIU,05-Jan-2015,174.78,175.52,172.01,172.06,0
SEMT,05-Jan-2015,1055.85,1063.65,1044.38,1044.79,0
SENSEX,05-Jan-2015,27978.43,28064.49,27786.85,27842.32,0
SFTR,05-Jan-2015,1174.18,1177.07,1163.25,1167.32,0
SG0A,05-Jan-2015,311.12,316.25,311.12,315.49,0
SG0B,05-Jan-2015,98.92,100.55,98.92,100.31,0
SG0C,05-Jan-2015,1021.31,1038.14,1021.31,1035.66,0
SG0D,05-Jan-2015,51.75,53.05,51.75,52.9,0
SG0E,05-Jan-2015,534.32,547.79,534.32,546.25,0
SG0F,05-Jan-2015,575.72,579.94,575.72,578.18,0
SG0G,05-Jan-2015,453.79,457.11,453.79,455.72,0
SG0H,05-Jan-2015,4685.77,4719.73,4685.77,4705.73,0
SG0I,05-Jan-2015,302.99,302.99,288.1,289.73,0
SG1A,05-Jan-2015,1019.55,1029.97,981.31,986.86,0
SG1B,05-Jan-2015,389.98,400.62,389.98,395.13,0
SG1C,05-Jan-2015,16.06,16.5,16.06,16.28,0
SG1D,05-Jan-2015,166,170.52,166,168.19,0
SG1E,05-Jan-2015,115.62,116.36,114.52,114.52,0
SG1F,05-Jan-2015,28.27,28.45,28,28,0
SG1G,05-Jan-2015,56.98,57.35,56.44,56.44,0
SG1H,05-Jan-2015,157.96,161.29,156.83,161.04,0
SG1I,05-Jan-2015,84.16,85.93,83.56,85.8,0
SG1J,05-Jan-2015,387.4,387.4,365.21,367.23,0
SG2A,05-Jan-2015,487.31,487.31,457.1,461.02,0
SG2B,05-Jan-2015,460.65,460.65,432.01,435.79,0
SG2C,05-Jan-2015,628,633.03,599.86,604.99,0
SG2D,05-Jan-2015,114.96,116.02,114.25,115.63,0
SG2E,05-Jan-2015,11.09,11.19,11.02,11.15,0
SG2F,05-Jan-2015,37.77,38.12,37.54,37.99,0
SG2G,05-Jan-2015,124.02,129.76,123.33,129.45,0
SG2H,05-Jan-2015,18.03,18.87,17.93,18.82,0
SG2I,05-Jan-2015,86.56,90.59,86.08,90.35,0
SG2J,05-Jan-2015,97.3,99.33,96.61,99.21,0
SG3A,05-Jan-2015,559.74,560.39,545.57,550.16,0
SG3B,05-Jan-2015,3813.82,3818.23,3718.04,3748.55,0
SG3C,05-Jan-2015,326.72,335.6,326.72,335.19,0
SG3D,05-Jan-2015,10.89,11.19,10.89,11.18,0
SG3E,05-Jan-2015,112.6,115.66,112.6,115.52,0
SG3F,05-Jan-2015,84.77,86.99,84.77,86.38,0
SG3G,05-Jan-2015,36.61,37.57,36.61,37.3,0
SG3H,05-Jan-2015,249.41,255.94,249.41,254.14,0
SG3I,05-Jan-2015,288.77,288.77,272.82,274.25,0
SG3J,05-Jan-2015,445.2,445.71,433.93,437.58,0
SG4A,05-Jan-2015,761.36,770.98,736.36,740.21,0
SG4B,05-Jan-2015,291.73,291.73,279.57,280.36,0
SG4C,05-Jan-2015,120.16,120.16,115.15,115.47,0
SG4D,05-Jan-2015,203.05,204.35,196.84,197.39,0
SG4E,05-Jan-2015,166.94,166.94,159.47,160.02,0
SG4F,05-Jan-2015,615.04,619.98,592.75,594.78,0
SG4G,05-Jan-2015,261.6,264.23,261.6,263.88,0
SG4H,05-Jan-2015,150.76,152.27,150.76,152.07,0
SG4I,05-Jan-2015,181.56,183.39,181.56,183.14,0
SG4J,05-Jan-2015,290.03,290.03,274.07,275.44,0
SG5A,05-Jan-2015,403.07,403.07,383.76,385.1,0
SG5B,05-Jan-2015,559.57,559.57,532.77,534.63,0
SG5C,05-Jan-2015,690.61,701.15,690.61,700.97,0
SG5D,05-Jan-2015,99.6,101.12,99.6,101.09,0
SG5E,05-Jan-2015,647,653.02,643.37,652.8,0
