Symbol,Date,Open,High,Low,Close,Volume
IXF,09-Jan-2015,3079.118,3079.187,3027.855,3028.53,0
IXHC,09-Jan-2015,729.46,729.46,717.83,723.41,0
IXI,09-Jan-2015,561.36,561.68,554.31,555.14,0
IXM,09-Jan-2015,244.47,244.65,241.01,241.17,0
IXR,09-Jan-2015,497.84,497.9,493.66,493.77,0
IXT,09-Jan-2015,415.79,416.88,410.47,413.29,0
IXTC,09-Jan-2015,269.577,270.922,266.858,268.627,0
IXU,09-Jan-2015,483.1,484.18,477.57,479.92,0
IXV,09-Jan-2015,712.08,712.4,703.27,705.9,0
IXY,09-Jan-2015,721.01,721.06,712.24,712.88,0
JBV,09-Jan-2015,91.04,91.08,89.23,89.34,0
JKC,09-Jan-2015,146.29,146.29,144.58,144.67,0
JKSE,09-Jan-2015,5226.887,5240.238,5212.28,5216.665,0
JPN,09-Jan-2015,178.59,178.59,178.59,178.59,0
JPV,09-Jan-2015,182.88,182.88,182.88,182.88,0
JX,09-Jan-2015,687.48,687.61,681.7,687.21,45466200
KBK,09-Jan-2015,109.61,109.76,108.66,109.11,0
KDY,09-Jan-2015,439.28,439.28,439.28,439.28,0
KFX,09-Jan-2015,751.788,756.639,750.718,752.652,0
KIX,09-Jan-2015,203.6,203.64,200.85,201.03,0
KLX,09-Jan-2015,34.79,34.79,34.12,34.36,0
KRX,09-Jan-2015,76.37,76.41,74.18,74.2,0
KS11,09-Jan-2015,1919.8,1929.1,1915.85,1924.7,308780
KSX,09-Jan-2015,292.28,292.46,287.26,288.06,0
LOWA,09-Jan-2015,4,4,4,4,0
LOWD,09-Jan-2015,9,9,9,9,0
LOWN,09-Jan-2015,59,59,59,59,0
LOWQ,09-Jan-2015,37,37,37,37,0
LOWS,09-Jan-2015,244,244,244,244,0
LOWV,09-Jan-2015,5,5,5,5,0
M1HA,09-Jan-2015,36,36,36,36,0
M1HD,09-Jan-2015,13,13,13,13,0
M1HE,09-Jan-2015,109,109,109,109,0
M1HH,09-Jan-2015,374,374,374,374,0
M1HL,09-Jan-2015,154,154,154,154,0
M1HN,09-Jan-2015,256,256,256,256,0
M1HP,09-Jan-2015,6,6,6,6,0
M1HQ,09-Jan-2015,236,236,236,236,0
M1HU,09-Jan-2015,119,119,119,119,0
M1HV,09-Jan-2015,409,409,409,409,0
M1HX,09-Jan-2015,528,528,528,528,0
M1LA,09-Jan-2015,17,17,17,17,0
M1LD,09-Jan-2015,5,5,5,5,0
M1LE,09-Jan-2015,49,49,49,49,0
M1LH,09-Jan-2015,192,192,192,192,0
M1LL,09-Jan-2015,117,117,117,117,0
M1LN,09-Jan-2015,123,123,123,123,0
M1LP,09-Jan-2015,5,5,5,5,0
M1LQ,09-Jan-2015,169,169,169,169,0
M1LU,09-Jan-2015,108,108,108,108,0
M1LV,09-Jan-2015,201,201,201,201,0
M1LX,09-Jan-2015,309,309,309,309,0
M3HA,09-Jan-2015,18,18,18,18,0
M3HD,09-Jan-2015,5,5,5,5,0
M3HE,09-Jan-2015,46,46,46,46,0
M3HH,09-Jan-2015,263,263,263,263,0
M3HL,09-Jan-2015,79,79,79,79,0
M3HN,09-Jan-2015,175,175,175,175,0
M3HP,09-Jan-2015,6,6,6,6,0
M3HQ,09-Jan-2015,149,149,149,149,0
M3HU,09-Jan-2015,62,62,62,62,0
M3HV,09-Jan-2015,280,280,280,280,0
M3HX,09-Jan-2015,342,342,342,342,0
M3LA,09-Jan-2015,13,13,13,13,0
M3LD,09-Jan-2015,1,1,1,1,0
M3LE,09-Jan-2015,43,43,43,43,0
M3LH,09-Jan-2015,83,83,83,83,0
M3LL,09-Jan-2015,72,72,72,72,0
M3LN,09-Jan-2015,75,75,75,75,0
M3LP,09-Jan-2015,2,2,2,2,0
M3LQ,09-Jan-2015,67,67,67,67,0
M3LU,09-Jan-2015,45,45,45,45,0
M3LV,09-Jan-2015,110,110,110,110,0
M3LX,09-Jan-2015,155,155,155,155,0
M6HA,09-Jan-2015,9,9,9,9,0
M6HD,09-Jan-2015,4,4,4,4,0
M6HE,09-Jan-2015,40,40,40,40,0
M6HH,09-Jan-2015,211,211,211,211,0
M6HL,09-Jan-2015,33,33,33,33,0
M6HN,09-Jan-2015,141,141,141,141,0
M6HP,09-Jan-2015,6,6,6,6,0
M6HQ,09-Jan-2015,94,94,94,94,0
M6HU,09-Jan-2015,31,31,31,31,0
M6HV,09-Jan-2015,213,213,213,213,0
M6HX,09-Jan-2015,244,244,244,244,0
M6LA,09-Jan-2015,11,11,11,11,0
M6LD,09-Jan-2015,1,1,1,1,0
M6LE,09-Jan-2015,39,39,39,39,0
M6LH,09-Jan-2015,76,76,76,76,0
M6LL,09-Jan-2015,60,60,60,60,0
M6LN,09-Jan-2015,67,67,67,67,0
M6LP,09-Jan-2015,2,2,2,2,0
M6LQ,09-Jan-2015,58,58,58,58,0
M6LU,09-Jan-2015,38,38,38,38,0
M6LV,09-Jan-2015,98,98,98,98,0
M6LX,09-Jan-2015,136,136,136,136,0
MAHA,09-Jan-2015,6,6,6,6,0
MAHD,09-Jan-2015,1,1,1,1,0
MAHE,09-Jan-2015,39,39,39,39,0
MAHH,09-Jan-2015,169,169,169,169,0
MAHL,09-Jan-2015,15,15,15,15,0
MAHN,09-Jan-2015,116,116,116,116,0
MAHP,09-Jan-2015,6,6,6,6,0
MAHQ,09-Jan-2015,62,62,62,62,0
MAHU,09-Jan-2015,19,19,19,19,0
MAHV,09-Jan-2015,165,165,165,165,0
MAHX,09-Jan-2015,184,184,184,184,0
MALA,09-Jan-2015,11,11,11,11,0
MALD,09-Jan-2015,1,1,1,1,0
MALE,09-Jan-2015,36,36,36,36,0
MALH,09-Jan-2015,61,61,61,61,0
MALL,09-Jan-2015,56,56,56,56,0
MALN,09-Jan-2015,58,58,58,58,0
MALP,09-Jan-2015,2,2,2,2,0
MALQ,09-Jan-2015,48,48,48,48,0
MALU,09-Jan-2015,33,33,33,33,0
MALV,09-Jan-2015,84,84,84,84,0
MALX,09-Jan-2015,117,117,117,117,0
MBO,09-Jan-2015,2392.01,2393.35,2359.9,2365.96,0
MDO,09-Jan-2015,1447.18,1447.18,1447.18,1447.18,0
MERV,09-Jan-2015,8403.76,8468.51,8305.35,8459.65,0
MEV,09-Jan-2015,246.99,246.99,246.99,246.99,0
MFX,09-Jan-2015,34.82,34.89,34.61,34.64,0
MGD,09-Jan-2015,654.17,654.25,648.06,649.91,0
MIA,09-Jan-2015,1447.18,1447.18,1447.18,1447.18,0
MID,09-Jan-2015,1453.72,1454.08,1437.44,1441.28,0
MIH,09-Jan-2015,1447.18,1447.18,1447.18,1447.18,0
MIV,09-Jan-2015,1441.14,1441.14,1441.14,1441.14,0
MLO,09-Jan-2015,656.46,657.77,648.46,653.33,0
MMFI,09-Jan-2015,53.12,53.12,47.35,47.8,0
MMOF,09-Jan-2015,55.76,55.76,52.95,53.24,0
MMOH,09-Jan-2015,58.21,58.21,54.52,54.96,0
MMTH,09-Jan-2015,55.16,55.16,52.58,52.82,0
MMTW,09-Jan-2015,55.35,55.35,46.88,49.23,0
MNG,09-Jan-2015,70.24,70.52,69.2,70.14,0
MOY,09-Jan-2015,59.43,59.43,59.43,59.43,0
MSH,09-Jan-2015,1008.4,1010.21,995.04,1002.1,0
MTFI,09-Jan-2015,37.5,37.5,18.18,27.27,0
MTOF,09-Jan-2015,25,25,16.66,22.72,0
MTOH,09-Jan-2015,25,29.41,22.72,27.27,0
MTTH,09-Jan-2015,25,31.81,16.66,31.81,0
MTTW,09-Jan-2015,50,60,40.9,50,0
MUV,09-Jan-2015,507.66,507.77,500.82,502.08,0
MVH,09-Jan-2015,1016.62,1016.62,1016.62,1016.62,0
MXX,09-Jan-2015,42393.172,42504.41,41940.488,42382.41,151921040
MXY,09-Jan-2015,245.65,247.34,244.67,246.37,0
MYHA,09-Jan-2015,62,62,62,62,0
MYHD,09-Jan-2015,33,33,33,33,0
MYHE,09-Jan-2015,297,297,297,297,0
MYHH,09-Jan-2015,681,681,681,681,0
MYHL,09-Jan-2015,301,301,301,301,0
MYHN,09-Jan-2015,449,449,449,449,0
MYHP,09-Jan-2015,15,15,15,15,0
MYHQ,09-Jan-2015,471,471,471,471,0
MYHU,09-Jan-2015,273,273,273,273,0
MYHV,09-Jan-2015,709,709,709,709,0
MYHX,09-Jan-2015,982,982,982,982,0
MYLA,09-Jan-2015,47,47,47,47,0
MYLD,09-Jan-2015,23,23,23,23,0
MYLE,09-Jan-2015,84,84,84,84,0
MYLH,09-Jan-2015,424,424,424,424,0
MYLL,09-Jan-2015,305,305,305,305,0
MYLN,09-Jan-2015,284,284,284,284,0
MYLP,09-Jan-2015,7,7,7,7,0
MYLQ,09-Jan-2015,398,398,398,398,0
MYLU,09-Jan-2015,295,295,295,295,0
MYLV,09-Jan-2015,434,434,434,434,0
MYLX,09-Jan-2015,729,729,729,729,0
NAST,09-Jan-2015,3872.88,3878.42,3791.3,3794.34,0
NBI,09-Jan-2015,3300.66,3300.66,3247.12,3277.96,0
NBZ,09-Jan-2015,3270.48,3270.48,3270.48,3270.48,0
NDFI,09-Jan-2015,62.61,62.61,46.72,51.4,0
NDOF,09-Jan-2015,79.43,79.43,73.83,74.76,0
NDOH,09-Jan-2015,80.37,80.37,78.5,78.5,0
NDTH,09-Jan-2015,80.37,80.37,77.57,78.5,0
NDTW,09-Jan-2015,53.27,53.27,34.57,42.99,0
NDX,09-Jan-2015,4250.98,4253.97,4188.61,4213.28,0
NDXT,09-Jan-2015,2359.96,2368.66,2331.98,2350.07,0
NDXX,09-Jan-2015,2339.16,2339.32,2307.87,2314.08,0
NDY,09-Jan-2015,4250.98,4253.97,4188.61,4213.28,0
NEX,09-Jan-2015,177.81,178.11,177.11,177.79,0
NFA,09-Jan-2015,48.66,48.68,47.98,48.21,0
NGV,09-Jan-2015,737.97,737.97,737.97,737.97,0
NI225,09-Jan-2015,17318.74,17342.65,17129.53,17197.73,0
NNY,09-Jan-2015,8550.768,8550.768,8441.688,8458.456,0
NNYE,09-Jan-2015,12159.44,12159.44,11946.954,12052.632,0
NNYI,09-Jan-2015,5219.581,5219.581,5151.396,5175.585,0
NNYK,09-Jan-2015,6611.906,6611.906,6517.549,6529.38,0
NNYL,09-Jan-2015,7228.104,7228.104,7137.191,7155.818,0
NNYP,09-Jan-2015,12331.951,12333.952,12215.459,12254.49,0
NNYY,09-Jan-2015,7503.565,7507.936,7437.628,7463.168,0
NQGM,09-Jan-2015,1738.65,1743.3,1725.85,1735.28,0
NQGS,09-Jan-2015,2215.31,2215.42,2185.42,2196.04,0
NSEI,09-Jan-2015,8285.45,8303.3,8190.8,8284.5,0
NSHD,09-Jan-2015,23,2318,23,1964,0
NSHF,09-Jan-2015,7,171,-1634,-812,0
NSHR,09-Jan-2015,1.3,1.3,0.29,0.58,0
NSHU,09-Jan-2015,30,1316,30,1152,0
NVLD,09-Jan-2015,0.46,2047.11,0.46,2047.11,0
NVLF,09-Jan-2015,2.98,6.28,-1154.3,-1154.17,0
NVLR,09-Jan-2015,7.44,7.44,0.18,0.43,0
NVLU,09-Jan-2015,3.45,978.81,3.45,892.94,0
NVOT,09-Jan-2015,37636.047,3938809.75,37636.047,3369485,0
NWV,09-Jan-2015,357.24,357.24,357.24,357.24,0
NWX,09-Jan-2015,354.66,356.31,351.24,353.67,0
NXTQ,09-Jan-2015,311.57,311.57,307.67,309.54,0
NYA,09-Jan-2015,10811.817,10811.817,10680.526,10711.41,0
NYI,09-Jan-2015,5219.581,5219.581,5151.396,5175.585,0
NYL,09-Jan-2015,7228.104,7228.104,7137.191,7155.818,0
NZ50,09-Jan-2015,5574.052,5608.473,5574.052,5584.841,0
OEX,09-Jan-2015,910.69,911.09,899.4,902.13,250033900
OFIN,09-Jan-2015,5639.476,5641.086,5590.626,5602.899,0
OILBR,09-Jan-2015,50.96,51.84,50.96,51.84,839
OILSW,09-Jan-2015,48.92,48.92,48.4,48.4,812149
OIV,09-Jan-2015,49.58,52.8,49.15,49.25,0
OMX,09-Jan-2015,1453.512,1460.988,1439.151,1444.464,0
ONE,09-Jan-2015,910.69,911.09,899.4,902.13,0
OOI,09-Jan-2015,1532.26,1532.26,1514.08,1520.23,0
OSX,09-Jan-2015,202.28,203.09,196.87,198.51,0
OVX,09-Jan-2015,50.96,52.42,49.81,50.07,0
PHN,09-Jan-2015,28.18,28.2,27.85,28.06,0
PLD,09-Jan-2015,792.1,803.5,791.05,800.15,2992
PLT,09-Jan-2015,1219.3,1234.3,1218.5,1230.1,6222
POQ,09-Jan-2015,90.95,91.17,90.43,90.43,0
QSHD,09-Jan-2015,16,1862,16,1807,0
QSHF,09-Jan-2015,-2,-2,-1174,-884,0
QSHR,09-Jan-2015,0.87,0.95,0.36,0.51,0
QSHU,09-Jan-2015,14,1098,14,923,0
QVLD,09-Jan-2015,0.65,958.48,0.65,958.48,0
QVLF,09-Jan-2015,0.13,18.22,-408.14,-400.52,0
QVLR,09-Jan-2015,1.2,3.1,0.19,0.58,0
QVLU,09-Jan-2015,0.78,613.81,0.78,557.95,0
R1FI,09-Jan-2015,58.21,58.21,49.8,51.48,0
R1OF,09-Jan-2015,66.93,66.93,61.78,62.17,0
R1OH,09-Jan-2015,65.14,65.14,62.87,63.16,0
R1TH,09-Jan-2015,65.74,65.74,64.05,64.45,0
R1TW,09-Jan-2015,60.89,60.89,47.22,51.38,0
R2FI,09-Jan-2015,54.19,54.19,48.77,48.87,0
R2OF,09-Jan-2015,62.58,62.58,59.45,59.45,0
R2OH,09-Jan-2015,59.45,59.45,56.74,56.74,0
R2TH,09-Jan-2015,58.57,58.57,55.6,55.6,0
R2TW,09-Jan-2015,49.5,49.5,42.52,42.57,0
R3FI,09-Jan-2015,55.58,55.58,49.4,49.77,0
R3OF,09-Jan-2015,64.08,64.08,60.39,60.39,0
R3OH,09-Jan-2015,61.42,61.42,58.96,58.96,0
R3TH,09-Jan-2015,61.04,61.04,58.65,58.65,0
R3TW,09-Jan-2015,53.43,53.43,44.31,45.61,0
RAG,09-Jan-2015,788.81,788.82,778.92,781.8,0
RAV,09-Jan-2015,1353.48,1353.52,1337.27,1340.63,0
RDG,09-Jan-2015,749.27,749.31,740.31,743.07,0
RJY,09-Jan-2015,73.8,73.8,73.8,73.8,0
RLG,09-Jan-2015,965.43,965.44,953.12,956.66,0
RLX,09-Jan-2015,1029.14,1029.14,1011.91,1012.05,0
RMC,09-Jan-2015,1668.01,1668.13,1648.52,1654.36,0
RMV,09-Jan-2015,1704.65,1704.79,1685.22,1690.85,0
RMZ,09-Jan-2015,1173.11,1179.36,1166.57,1174.16,0
RPE,09-Jan-2015,203.57,203.84,200.97,202.55,0
RSC,09-Jan-2015,1223.22,1223.25,1209.67,1213.18,0
RSG,09-Jan-2015,1369.86,1369.95,1354.34,1359.85,0
RSV,09-Jan-2015,1056.67,1056.68,1045.15,1046.95,0
RTCM,09-Jan-2015,197.61,198.34,196.8,198.3,4241200
RTF,09-Jan-2015,1411.6,1411.6,1394.57,1398.67,0
RTG,09-Jan-2015,519.3,519.32,513.57,515.25,0
RTI,09-Jan-2015,474.47,474.48,469.21,470.33,0
RTM,09-Jan-2015,476.58,476.58,472.4,473.84,0
RTRE,09-Jan-2015,168.56,169.23,167.85,169.23,3946700
RTV,09-Jan-2015,425.71,425.72,420.91,421.61,0
RUA,09-Jan-2015,1226.33,1226.34,1211.33,1215.07,0
RUF,09-Jan-2015,15.7,15.84,15.68,15.71,0
RUI,09-Jan-2015,1147.31,1147.318,1133.095,1136.718,0
RUJ,09-Jan-2015,1505.7,1505.77,1488.98,1489.52,0
RUO,09-Jan-2015,720.09,720.11,712.42,715.35,0
RUT,09-Jan-2015,1196.014,1196.06,1183.089,1185.676,0
RVX,09-Jan-2015,20.86,22.36,20.86,21.29,0
RWG,09-Jan-2015,404.25,404.25,398.95,400.42,0
RWI,09-Jan-2015,482.57,482.57,476.43,477.88,0
RWV,09-Jan-2015,577.23,577.24,569.99,571.48,0
S1FI,09-Jan-2015,59.4,59.4,47.52,48.51,0
S1OF,09-Jan-2015,71.28,71.28,65.34,65.34,0
S1OH,09-Jan-2015,70.29,70.29,68.31,68.31,0
S1TH,09-Jan-2015,72.27,72.27,70.29,70.29,0
S1TR,09-Jan-2015,221.17,221.82,217.1,217.8,0
S1TW,09-Jan-2015,58.41,58.41,41.58,47.52,0
S2TR,09-Jan-2015,405.79,406.44,397.82,397.83,0
S3TR,09-Jan-2015,761.09,761.62,751.81,753.17,0
S4FI,09-Jan-2015,58,58,49.5,50.75,0
S4OF,09-Jan-2015,66,66,62,62.75,0
S4OH,09-Jan-2015,64,64,61.25,61.75,0
S4TH,09-Jan-2015,64,64.25,61.5,61.75,0
S4TR,09-Jan-2015,313.61,313.71,310.81,311.68,0
S4TW,09-Jan-2015,59.25,59.25,45.5,47.75,0
S5FI,09-Jan-2015,60.75,60.75,51.39,53.58,0
S5OF,09-Jan-2015,72.7,72.7,65.93,66.53,0
S5OH,09-Jan-2015,70.31,70.31,68.12,68.52,0
S5TH,09-Jan-2015,71.11,71.11,69.32,69.92,0
S5TR,09-Jan-2015,443.24,443.76,438.04,440.13,0
S5TW,09-Jan-2015,60.15,60.15,46.61,51.39,0
S6CD,09-Jan-2015,471.19,471.83,466.46,468.7,0
S6CS,09-Jan-2015,1326.55,1327.3,1309.51,1310.55,0
S6EP,09-Jan-2015,996.31,1000.73,974.78,990.71,0
S6FI,09-Jan-2015,54.5,54.5,49.16,49.16,0
S6FP,09-Jan-2015,749.45,749.48,737.59,737.82,0
S6HC,09-Jan-2015,1450.54,1451.07,1440.38,1442.55,0
S6IP,09-Jan-2015,734.31,735.05,726.77,727.07,0
S6MP,09-Jan-2015,421.27,421.85,415.77,417.6,0
S6OF,09-Jan-2015,64.83,64.83,61.5,61.66,0
S6OH,09-Jan-2015,64,64,61,61,0
S6TH,09-Jan-2015,63.66,63.66,59.83,59.83,0
S6TP,09-Jan-2015,428.53,429.17,424.27,425.6,0
S6TR,09-Jan-2015,957.61,957.61,939.73,944.44,0
S6TW,09-Jan-2015,50.33,50.33,40.33,40.83,0
S6UP,09-Jan-2015,482.36,482.36,477.26,479.78,0
S7TR,09-Jan-2015,728.22,728.96,717.56,718.78,0
S8TR,09-Jan-2015,907.1,908.16,892.11,899.94,0
S9TR,09-Jan-2015,523.67,523.67,517.76,518.32,0
SAAA,09-Jan-2015,1392.04,1405.19,1392.04,1401.94,0
SAAB,09-Jan-2015,2102.59,2119.7,2102.07,2113.34,0
SAAC,09-Jan-2015,1951.95,1960.55,1946.6,1956.68,0
SAAE,09-Jan-2015,39.75,39.97,39.28,39.46,0
SAAI,09-Jan-2015,941.59,950.97,937.06,942.23,0
SAAM,09-Jan-2015,515.98,519.59,514.58,518.92,0
SAAW,09-Jan-2015,254.86,257.45,254.27,254.65,0
SACC,09-Jan-2015,3408.72,3433.62,3406.51,3410.46,0
SACN,09-Jan-2015,166.57,167.24,165.4,165.49,0
SACP,09-Jan-2015,95.98,96.7,94.95,95.46,0
SACT,09-Jan-2015,116.91,117.78,115.64,116.26,0
SAEI,09-Jan-2015,1300.07,1304.86,1286.79,1291.05,0
SAER,09-Jan-2015,102.31,103.16,101.86,102.42,0
SAEU,09-Jan-2015,1284.6,1291.14,1276.97,1280.55,0
SAIE,09-Jan-2015,250.1,251.37,247.73,249.34,0
SAIU,09-Jan-2015,227.11,227.77,225.47,226.87,0
SAJR,09-Jan-2015,126.31,128.29,126.31,127.47,0
SAJT,09-Jan-2015,106.95,108.59,106.95,107.89,0
SANA,09-Jan-2015,4187.31,4193.07,4157.15,4160.95,0
SANC,09-Jan-2015,3620.15,3624.85,3591.77,3592.51,0
SAPE,09-Jan-2015,3457.06,3485.7,3455.92,3477.68,0
SAPT,09-Jan-2015,93.82,94.31,93.33,93.4,0
SAPU,09-Jan-2015,2849.32,2868.5,2846.24,2855.43,0
SAQA,09-Jan-2015,3099.65,3124.5,3095.53,3098.16,0
SAQE,09-Jan-2015,2326.82,2343.21,2314.15,2317.63,0
SASE,09-Jan-2015,19.43,19.66,19.33,19.51,0
SAUE,09-Jan-2015,151.73,152.99,151.07,151.89,0
SAWP,09-Jan-2015,63.84,64.22,62.82,63.31,0
SAWT,09-Jan-2015,66.38,66.75,65.3,65.82,0
SBAI,09-Jan-2015,95.3,95.3,93.96,94.67,0
SBER,09-Jan-2015,72.46,73.08,72.22,72.81,0
SBES,09-Jan-2015,1102.74,1114.17,1102.74,1108.01,0
SBIX,09-Jan-2015,229.59,229.71,224.84,224.84,0
SBNP,09-Jan-2015,1721.6,1724.52,1703.4,1711.7,0
SBRX,09-Jan-2015,142.41,142.93,141.05,141.58,0
SBSE,09-Jan-2015,1619.46,1632.03,1610.74,1615.2,0
SBSU,09-Jan-2015,1436.24,1447.67,1430.03,1435.98,0
SBTR,09-Jan-2015,75.76,76.4,75.51,76.13,0
SBUP,09-Jan-2015,4068.35,4071.36,4027.48,4029.15,0
SCBR,09-Jan-2015,32.55,32.76,30.79,31.3,0
SCEI,09-Jan-2015,887.66,892.33,881.94,883.63,0
SCGD,09-Jan-2015,486.25,490.46,480.16,481.93,0
SCGO,09-Jan-2015,180.35,180.89,179.46,180,0
SCGT,09-Jan-2015,2072.41,2072.99,2058.15,2063.11,0
SCII,09-Jan-2015,72.79,74.4,72.59,72.68,0
SCIR,09-Jan-2015,233.83,234.38,231.26,232.56,0
SCIS,09-Jan-2015,204.16,204.64,201.91,203.05,0
SCIT,09-Jan-2015,399.08,400.02,394.69,396.92,0
SCPC,09-Jan-2015,2290.94,2313.66,2290.94,2300.08,0
SCPX,09-Jan-2015,555.46,560.32,548.5,550.53,0
SCRC,09-Jan-2015,3242.79,3305.86,3242.79,3262.21,0
SCRE,09-Jan-2015,4127.01,4184.84,4127.01,4152.75,0
SCSC,09-Jan-2015,3011.11,3117.14,2992.23,2999.74,0
SCSE,09-Jan-2015,2683.87,2811.82,2657.02,2682.19,0
SCSR,09-Jan-2015,649.45,652.74,645.08,646.31,0
SCUT,09-Jan-2015,1858.83,1888.5,1819.53,1827.17,0
SCWI,09-Jan-2015,156.59,159.5,156.54,157.55,0
SCWP,09-Jan-2015,291.49,293.26,291.04,292.87,0
SCYE,09-Jan-2015,111.79,111.89,111.79,111.89,0
SCYI,09-Jan-2015,127.46,127.57,127.46,127.57,0
SDCG,09-Jan-2015,691.3,691.83,684.62,686.49,0
SDCV,09-Jan-2015,690.83,691.13,680.46,683.83,0
SDDE,09-Jan-2015,487.12,487.26,481.14,483.26,0
SDDM,09-Jan-2015,101.15,101.89,101.03,101.22,0
SDDV,09-Jan-2015,144.41,144.7,142.36,142.75,0
SDEM,09-Jan-2015,90.91,91.24,90.63,90.86,0
SDEW,09-Jan-2015,1177.97,1178.61,1163.69,1166.88,0
SDGO,09-Jan-2015,587.26,587.83,581.43,583.44,0
SDIP,09-Jan-2015,138.02,139.47,137.43,138.63,0
SDIS,09-Jan-2015,179.48,181.36,178.72,180.28,0
SDIT,09-Jan-2015,161.83,163.54,161.15,162.56,0
SDLC,09-Jan-2015,612.11,612.45,604.4,607.31,0
SDMC,09-Jan-2015,823.33,823.67,812.13,814.77,0
SDPI,09-Jan-2015,1351.57,1355.19,1337.58,1341.89,0
SDSC,09-Jan-2015,829.61,829.87,820.2,822.23,0
SDTI,09-Jan-2015,1482.66,1486.74,1467.42,1472.16,0
SDTR,09-Jan-2015,1012.65,1014.89,1006.05,1006.28,0
SDTS,09-Jan-2015,1134.64,1135.3,1131.92,1133.16,0
SDTT,09-Jan-2015,1317.87,1318.58,1314.65,1316.09,0
SDVO,09-Jan-2015,568.33,568.62,559.78,563.27,0
SDWI,09-Jan-2015,112.72,113.18,111.22,111.67,0
SEAN,09-Jan-2015,709.37,715.28,709.37,713.44,0
SEBI,09-Jan-2015,2342.72,2363.17,2342,2345.13,0
SECA,09-Jan-2015,233.26,234.12,229.78,232.38,0
SECB,09-Jan-2015,272.12,273.13,268.06,271.09,0
SECC,09-Jan-2015,464.39,466.1,457.45,462.63,0
SEIB,09-Jan-2015,2700.65,2720.77,2687.74,2693.49,0
SEIE,09-Jan-2015,173.63,174.68,172.25,172.57,0
SEII,09-Jan-2015,663.08,666.57,658.81,660.07,0
SEIT,09-Jan-2015,148.88,149.15,147.26,148.05,0
SEIU,09-Jan-2015,173.87,174.86,173.25,173.45,0
SEMT,09-Jan-2015,1083.08,1093.81,1079.43,1081.47,0
SENSEX,09-Jan-2015,27404.19,27507.67,27119.63,27458.38,0
SFTR,09-Jan-2015,1209.45,1211.57,1194.39,1200.15,0
SG0A,09-Jan-2015,311.49,312.54,310.35,311.24,0
SG0B,09-Jan-2015,99.02,99.35,98.66,98.9,0
SG0C,09-Jan-2015,1022.31,1025.77,1018.66,1021.08,0
SG0D,09-Jan-2015,52.39,52.85,52.17,52.61,0
SG0E,09-Jan-2015,540.96,545.71,538.65,543.21,0
SG0F,09-Jan-2015,565.62,566.33,555.79,556.46,0
SG0G,09-Jan-2015,447.52,447.52,439.12,439.12,0
SG0H,09-Jan-2015,4613.25,4620.59,4534.28,4534.28,0
SG0I,09-Jan-2015,282.25,285.35,272.68,279.34,0
SG1A,09-Jan-2015,959.31,965.93,922.41,944.99,0
SG1B,09-Jan-2015,381.12,385.49,377.23,378.48,0
SG1C,09-Jan-2015,15.7,15.88,15.54,15.59,0
SG1D,09-Jan-2015,162.23,164.09,160.57,161.11,0
SG1E,09-Jan-2015,115.78,116.73,114.3,114.41,0
SG1F,09-Jan-2015,28.26,28.49,27.9,27.92,0
SG1G,09-Jan-2015,56.96,57.43,56.23,56.28,0
SG1H,09-Jan-2015,165.4,166.24,164.28,165.01,0
SG1I,09-Jan-2015,88.13,88.57,87.53,87.92,0
SG1J,09-Jan-2015,355.49,359.44,343.25,351.65,0
SG2A,09-Jan-2015,446.72,450.7,430.82,440.85,0
SG2B,09-Jan-2015,418.58,422.37,403.44,412.89,0
SG2C,09-Jan-2015,581.1,586.37,560.08,573.2,0
SG2D,09-Jan-2015,117.28,117.94,116.1,116.57,0
SG2E,09-Jan-2015,11.31,11.38,11.2,11.24,0
SG2F,09-Jan-2015,38.53,38.75,38.14,38.3,0
SG2G,09-Jan-2015,136.23,141.5,136.23,138.66,0
SG2H,09-Jan-2015,19.81,20.58,19.81,20.16,0
SG2I,09-Jan-2015,95.08,98.76,95.08,96.77,0
SG2J,09-Jan-2015,101.89,102.41,101.2,101.65,0
SG3A,09-Jan-2015,546.53,550.5,543.83,545.44,0
SG3B,09-Jan-2015,3723.82,3750.86,3705.44,3716.38,0
SG3C,09-Jan-2015,325.49,331.47,324.45,330.44,0
SG3D,09-Jan-2015,10.85,11.05,10.82,11.02,0
SG3E,09-Jan-2015,112.18,114.24,111.82,113.88,0
SG3F,09-Jan-2015,86.16,86.58,85.82,86.45,0
SG3G,09-Jan-2015,37.21,37.39,37.06,37.33,0
SG3H,09-Jan-2015,253.51,254.73,252.51,254.35,0
SG3I,09-Jan-2015,268.47,271.93,259.74,266.42,0
SG3J,09-Jan-2015,434.15,437.31,432.01,433.29,0
SG4A,09-Jan-2015,727.51,731.11,697.98,715.79,0
SG4B,09-Jan-2015,275.06,277.49,268.64,272.73,0
SG4C,09-Jan-2015,112.86,113.88,110.2,111.87,0
SG4D,09-Jan-2015,193.39,194.67,188.39,191.25,0
SG4E,09-Jan-2015,155.51,157.18,151.02,153.91,0
SG4F,09-Jan-2015,579.61,584.24,561.34,572.07,0
SG4G,09-Jan-2015,255.61,255.67,251.09,251.09,0
SG4H,09-Jan-2015,147.34,147.34,144.7,144.7,0
SG4I,09-Jan-2015,177.24,177.44,174.27,174.27,0
SG4J,09-Jan-2015,268.56,272.06,259.74,266.35,0
SG5A,09-Jan-2015,372.87,377.07,365.62,366,0
